date,location,lat,lon,temp_celsius,precipitation_mm,soil_moisture
2021-01-23,Kigali City,-1.9441,30.0619,18.34,1.28,0.89
2021-01-24,Kigali City,-1.9441,30.0619,19.12,8.69,0.89
2021-01-25,Kigali City,-1.9441,30.0619,18.85,10.03,0.9
2021-01-26,Kigali City,-1.9441,30.0619,18.28,9.45,0.9
2021-01-27,Kigali City,-1.9441,30.0619,18.76,0.71,0.9
2021-01-28,Kigali City,-1.9441,30.0619,19.27,0.6,0.9
2021-01-29,Kigali City,-1.9441,30.0619,19.41,0.42,0.89
2021-01-30,Kigali City,-1.9441,30.0619,19.46,3.66,0.89
2021-01-31,Kigali City,-1.9441,30.0619,19.72,1.87,0.89
2021-02-01,Kigali City,-1.9441,30.0619,19.68,0.27,0.89
2021-02-02,Kigali City,-1.9441,30.0619,19.72,0.9,0.88
2021-02-03,Kigali City,-1.9441,30.0619,19.92,0.73,0.88
2021-02-04,Kigali City,-1.9441,30.0619,19.45,8.62,0.88
2021-02-05,Kigali City,-1.9441,30.0619,19.04,40.77,0.89
2021-02-06,Kigali City,-1.9441,30.0619,19.7,13.17,0.89
2021-02-07,Kigali City,-1.9441,30.0619,20.08,1.93,0.9
2021-02-08,Kigali City,-1.9441,30.0619,20.35,0.72,0.89
2021-02-09,Kigali City,-1.9441,30.0619,20.53,4.35,0.89
2021-02-10,Kigali City,-1.9441,30.0619,20.93,8.31,0.89
2021-02-11,Kigali City,-1.9441,30.0619,19.84,36.79,0.9
2021-02-12,Kigali City,-1.9441,30.0619,19.53,46.35,0.92
2021-02-13,Kigali City,-1.9441,30.0619,19.59,1.75,0.93
2021-02-14,Kigali City,-1.9441,30.0619,19.01,3.54,0.93
2021-02-15,Kigali City,-1.9441,30.0619,19.69,5.6,0.93
2021-02-16,Kigali City,-1.9441,30.0619,20.02,26.32,0.93
2021-02-17,Kigali City,-1.9441,30.0619,20.1,25.97,0.94
2021-02-18,Kigali City,-1.9441,30.0619,20.06,3.81,0.94
2021-02-19,Kigali City,-1.9441,30.0619,19.9,1.33,0.94
2021-02-20,Kigali City,-1.9441,30.0619,20.04,0.96,0.94
2021-02-21,Kigali City,-1.9441,30.0619,19.79,2.49,0.93
2021-02-22,Kigali City,-1.9441,30.0619,19.48,1.46,0.93
2021-02-23,Kigali City,-1.9441,30.0619,18.09,3.43,0.93
2021-02-24,Kigali City,-1.9441,30.0619,18.99,2.83,0.93
2021-02-25,Kigali City,-1.9441,30.0619,19.39,0.25,0.93
2021-02-26,Kigali City,-1.9441,30.0619,19.21,2.1,0.93
2021-02-27,Kigali City,-1.9441,30.0619,19.45,0.54,0.92
2021-02-28,Kigali City,-1.9441,30.0619,19.7,0.51,0.92
2021-03-01,Kigali City,-1.9441,30.0619,20.01,0.76,0.92
2021-03-02,Kigali City,-1.9441,30.0619,19.93,1.41,0.91
2021-03-03,Kigali City,-1.9441,30.0619,20.47,1.3,0.91
2021-03-04,Kigali City,-1.9441,30.0619,20.04,4.26,0.91
2021-03-05,Kigali City,-1.9441,30.0619,19.0,10.68,0.91
2021-03-06,Kigali City,-1.9441,30.0619,19.1,3.73,0.92
2021-03-07,Kigali City,-1.9441,30.0619,18.22,1.94,0.91
2021-03-08,Kigali City,-1.9441,30.0619,19.57,0.63,0.91
2021-03-09,Kigali City,-1.9441,30.0619,19.44,11.14,0.91
2021-03-10,Kigali City,-1.9441,30.0619,19.24,0.82,0.91
2021-03-11,Kigali City,-1.9441,30.0619,19.65,0.04,0.91
2021-03-12,Kigali City,-1.9441,30.0619,19.47,0.01,0.91
2021-03-13,Kigali City,-1.9441,30.0619,19.64,0.02,0.9
2021-03-14,Kigali City,-1.9441,30.0619,19.77,0.05,0.9
2021-03-15,Kigali City,-1.9441,30.0619,19.76,1.06,0.89
2021-03-16,Kigali City,-1.9441,30.0619,19.27,1.73,0.89
2021-03-17,Kigali City,-1.9441,30.0619,18.16,2.81,0.89
2021-03-18,Kigali City,-1.9441,30.0619,18.91,0.42,0.89
2021-03-19,Kigali City,-1.9441,30.0619,19.35,0.94,0.89
2021-03-20,Kigali City,-1.9441,30.0619,18.74,2.76,0.89
2021-03-21,Kigali City,-1.9441,30.0619,18.08,3.73,0.89
2021-03-22,Kigali City,-1.9441,30.0619,18.11,2.18,0.89
2021-03-23,Kigali City,-1.9441,30.0619,18.74,1.3,0.88
2021-03-24,Kigali City,-1.9441,30.0619,18.72,3.99,0.88
2021-03-25,Kigali City,-1.9441,30.0619,19.61,1.1,0.88
2021-03-26,Kigali City,-1.9441,30.0619,19.96,0.56,0.88
2021-03-27,Kigali City,-1.9441,30.0619,18.97,0.12,0.88
2021-03-28,Kigali City,-1.9441,30.0619,19.61,0.07,0.88
2021-03-29,Kigali City,-1.9441,30.0619,19.69,1.2,0.87
2021-03-30,Kigali City,-1.9441,30.0619,18.75,10.44,0.87
2021-03-31,Kigali City,-1.9441,30.0619,18.16,2.64,0.87
2021-04-01,Kigali City,-1.9441,30.0619,18.73,1.39,0.87
2021-04-02,Kigali City,-1.9441,30.0619,19.27,3.48,0.87
2021-04-03,Kigali City,-1.9441,30.0619,18.87,3.33,0.87
2021-04-04,Kigali City,-1.9441,30.0619,18.27,6.03,0.87
2021-04-05,Kigali City,-1.9441,30.0619,19.39,4.37,0.87
2021-04-06,Kigali City,-1.9441,30.0619,18.76,9.18,0.87
2021-04-07,Kigali City,-1.9441,30.0619,18.51,2.75,0.88
2021-04-08,Kigali City,-1.9441,30.0619,18.63,11.75,0.88
2021-04-09,Kigali City,-1.9441,30.0619,18.17,40.06,0.89
2021-04-10,Kigali City,-1.9441,30.0619,19.17,3.17,0.9
2021-04-11,Kigali City,-1.9441,30.0619,18.59,10.83,0.9
2021-04-12,Kigali City,-1.9441,30.0619,18.55,3.99,0.9
2021-04-13,Kigali City,-1.9441,30.0619,18.56,3.8,0.9
2021-04-14,Kigali City,-1.9441,30.0619,18.87,4.02,0.9
2021-04-15,Kigali City,-1.9441,30.0619,19.69,3.36,0.9
2021-04-16,Kigali City,-1.9441,30.0619,19.62,0.89,0.9
2021-04-17,Kigali City,-1.9441,30.0619,19.23,1.61,0.89
2021-04-18,Kigali City,-1.9441,30.0619,19.36,2.85,0.89
2021-04-19,Kigali City,-1.9441,30.0619,18.86,1.88,0.89
2021-04-20,Kigali City,-1.9441,30.0619,17.77,17.62,0.9
2021-04-21,Kigali City,-1.9441,30.0619,18.62,6.41,0.9
2021-04-22,Kigali City,-1.9441,30.0619,19.11,5.81,0.9
2021-04-23,Kigali City,-1.9441,30.0619,18.46,15.17,0.9
2021-04-24,Kigali City,-1.9441,30.0619,18.78,2.12,0.9
2021-04-25,Kigali City,-1.9441,30.0619,18.89,25.29,0.9
2021-04-26,Kigali City,-1.9441,30.0619,18.83,0.97,0.91
2021-04-27,Kigali City,-1.9441,30.0619,19.53,0.44,0.91
2021-04-28,Kigali City,-1.9441,30.0619,18.81,2.28,0.91
2021-04-29,Kigali City,-1.9441,30.0619,19.2,0.77,0.91
2021-04-30,Kigali City,-1.9441,30.0619,19.38,0.67,0.9
2021-05-01,Kigali City,-1.9441,30.0619,19.7,2.07,0.9
2021-05-02,Kigali City,-1.9441,30.0619,19.61,3.52,0.9
2021-05-03,Kigali City,-1.9441,30.0619,19.25,1.89,0.9
2021-05-04,Kigali City,-1.9441,30.0619,18.92,2.69,0.9
2021-05-05,Kigali City,-1.9441,30.0619,19.29,1.61,0.9
2021-05-06,Kigali City,-1.9441,30.0619,19.29,5.21,0.89
2021-05-07,Kigali City,-1.9441,30.0619,18.56,2.7,0.9
2021-05-08,Kigali City,-1.9441,30.0619,18.84,6.73,0.9
2021-05-09,Kigali City,-1.9441,30.0619,19.11,5.24,0.9
2021-05-10,Kigali City,-1.9441,30.0619,17.17,3.96,0.9
2021-05-11,Kigali City,-1.9441,30.0619,17.9,21.74,0.9
2021-05-12,Kigali City,-1.9441,30.0619,17.91,8.02,0.91
2021-05-13,Kigali City,-1.9441,30.0619,18.97,3.33,0.91
2021-05-14,Kigali City,-1.9441,30.0619,19.13,6.42,0.91
2021-05-15,Kigali City,-1.9441,30.0619,19.16,5.06,0.91
2021-05-16,Kigali City,-1.9441,30.0619,19.91,0.81,0.91
2021-05-17,Kigali City,-1.9441,30.0619,19.88,0.62,0.91
2021-05-18,Kigali City,-1.9441,30.0619,19.72,1.73,0.91
2021-05-19,Kigali City,-1.9441,30.0619,19.45,0.8,0.9
2021-05-20,Kigali City,-1.9441,30.0619,19.43,0.79,0.9
2021-05-21,Kigali City,-1.9441,30.0619,19.65,1.44,0.9
2021-05-22,Kigali City,-1.9441,30.0619,19.86,0.48,0.9
2021-05-23,Kigali City,-1.9441,30.0619,18.97,0.34,0.9
2021-05-24,Kigali City,-1.9441,30.0619,17.87,0.44,0.89
2021-05-25,Kigali City,-1.9441,30.0619,17.88,0.11,0.89
2021-05-26,Kigali City,-1.9441,30.0619,18.06,0.02,0.89
2021-05-27,Kigali City,-1.9441,30.0619,18.69,0.21,0.88
2021-05-28,Kigali City,-1.9441,30.0619,18.83,0.01,0.88
2021-05-29,Kigali City,-1.9441,30.0619,19.41,0.08,0.88
2021-05-30,Kigali City,-1.9441,30.0619,18.86,0.07,0.88
2021-05-31,Kigali City,-1.9441,30.0619,18.79,0.72,0.87
2021-06-01,Kigali City,-1.9441,30.0619,18.78,1.36,0.87
2021-06-02,Kigali City,-1.9441,30.0619,18.76,0.19,0.87
2021-06-03,Kigali City,-1.9441,30.0619,18.79,0.71,0.87
2021-06-04,Kigali City,-1.9441,30.0619,18.27,0.39,0.86
2021-06-05,Kigali City,-1.9441,30.0619,18.74,0.1,0.86
2021-06-06,Kigali City,-1.9441,30.0619,18.08,0.33,0.86
2021-06-07,Kigali City,-1.9441,30.0619,17.82,0.12,0.86
2021-06-08,Kigali City,-1.9441,30.0619,17.69,0.07,0.85
2021-06-09,Kigali City,-1.9441,30.0619,17.79,0.03,0.85
2021-06-10,Kigali City,-1.9441,30.0619,17.83,0.34,0.85
2021-06-11,Kigali City,-1.9441,30.0619,17.96,0.17,0.85
2021-06-12,Kigali City,-1.9441,30.0619,17.87,0.06,0.84
2021-06-13,Kigali City,-1.9441,30.0619,17.93,0.03,0.84
2021-06-14,Kigali City,-1.9441,30.0619,18.37,0.73,0.84
2021-06-15,Kigali City,-1.9441,30.0619,18.98,0.56,0.84
2021-06-16,Kigali City,-1.9441,30.0619,18.35,4.9,0.84
2021-06-17,Kigali City,-1.9441,30.0619,17.77,3.13,0.84
2021-06-18,Kigali City,-1.9441,30.0619,16.63,5.55,0.84
2021-06-19,Kigali City,-1.9441,30.0619,17.37,1.33,0.84
2021-06-20,Kigali City,-1.9441,30.0619,17.83,0.1,0.84
2021-06-21,Kigali City,-1.9441,30.0619,16.65,0.02,0.83
2021-06-22,Kigali City,-1.9441,30.0619,16.56,0.03,0.83
2021-06-23,Kigali City,-1.9441,30.0619,17.51,0.01,0.83
2021-06-24,Kigali City,-1.9441,30.0619,17.94,0.0,0.83
2021-06-25,Kigali City,-1.9441,30.0619,17.93,0.05,0.82
2021-06-26,Kigali City,-1.9441,30.0619,17.93,0.14,0.82
2021-06-27,Kigali City,-1.9441,30.0619,17.48,0.01,0.82
2021-06-28,Kigali City,-1.9441,30.0619,16.91,0.25,0.82
2021-06-29,Kigali City,-1.9441,30.0619,16.67,0.26,0.81
2021-06-30,Kigali City,-1.9441,30.0619,17.36,0.09,0.81
2021-07-01,Kigali City,-1.9441,30.0619,18.11,0.16,0.81
2021-07-02,Kigali City,-1.9441,30.0619,18.41,0.07,0.81
2021-07-03,Kigali City,-1.9441,30.0619,18.34,0.02,0.8
2021-07-04,Kigali City,-1.9441,30.0619,17.99,0.0,0.8
2021-07-05,Kigali City,-1.9441,30.0619,17.48,0.01,0.8
2021-07-06,Kigali City,-1.9441,30.0619,17.13,0.01,0.8
2021-07-07,Kigali City,-1.9441,30.0619,17.02,0.01,0.79
2021-07-08,Kigali City,-1.9441,30.0619,17.13,0.51,0.79
2021-07-09,Kigali City,-1.9441,30.0619,17.18,1.12,0.79
2021-07-10,Kigali City,-1.9441,30.0619,16.79,0.77,0.79
2021-07-11,Kigali City,-1.9441,30.0619,17.12,0.42,0.79
2021-07-12,Kigali City,-1.9441,30.0619,17.62,0.14,0.79
2021-07-13,Kigali City,-1.9441,30.0619,18.47,1.24,0.78
2021-07-14,Kigali City,-1.9441,30.0619,17.51,6.59,0.79
2021-07-15,Kigali City,-1.9441,30.0619,17.73,1.58,0.79
2021-07-16,Kigali City,-1.9441,30.0619,17.27,0.46,0.79
2021-07-17,Kigali City,-1.9441,30.0619,16.78,0.15,0.78
2021-07-18,Kigali City,-1.9441,30.0619,16.92,0.19,0.78
2021-07-19,Kigali City,-1.9441,30.0619,17.32,0.01,0.78
2021-07-20,Kigali City,-1.9441,30.0619,17.7,0.0,0.78
2021-07-21,Kigali City,-1.9441,30.0619,17.91,0.0,0.77
2021-07-22,Kigali City,-1.9441,30.0619,17.15,0.0,0.77
2021-07-23,Kigali City,-1.9441,30.0619,18.21,0.0,0.77
2021-07-24,Kigali City,-1.9441,30.0619,16.71,0.0,0.77
2021-07-25,Kigali City,-1.9441,30.0619,16.65,0.01,0.76
2021-07-26,Kigali City,-1.9441,30.0619,16.2,0.0,0.76
2021-07-27,Kigali City,-1.9441,30.0619,16.5,0.0,0.76
2021-07-28,Kigali City,-1.9441,30.0619,17.66,0.0,0.76
2021-07-29,Kigali City,-1.9441,30.0619,18.15,0.0,0.76
2021-07-30,Kigali City,-1.9441,30.0619,17.97,0.05,0.75
2021-07-31,Kigali City,-1.9441,30.0619,16.74,0.0,0.75
2021-08-01,Kigali City,-1.9441,30.0619,16.81,0.47,0.75
2021-08-02,Kigali City,-1.9441,30.0619,18.02,0.3,0.75
2021-08-03,Kigali City,-1.9441,30.0619,19.05,0.14,0.75
2021-08-04,Kigali City,-1.9441,30.0619,19.18,0.45,0.75
2021-08-05,Kigali City,-1.9441,30.0619,19.22,0.84,0.74
2021-08-06,Kigali City,-1.9441,30.0619,18.93,0.75,0.74
2021-08-07,Kigali City,-1.9441,30.0619,19.27,0.43,0.74
2021-08-08,Kigali City,-1.9441,30.0619,19.63,1.41,0.74
2021-08-09,Kigali City,-1.9441,30.0619,19.71,9.93,0.74
2021-08-10,Kigali City,-1.9441,30.0619,18.62,29.41,0.75
2021-08-11,Kigali City,-1.9441,30.0619,18.58,8.26,0.77
2021-08-12,Kigali City,-1.9441,30.0619,18.77,1.55,0.77
2021-08-13,Kigali City,-1.9441,30.0619,19.78,2.5,0.76
2021-08-14,Kigali City,-1.9441,30.0619,19.09,0.76,0.76
2021-08-15,Kigali City,-1.9441,30.0619,18.26,0.11,0.76
2021-08-16,Kigali City,-1.9441,30.0619,18.0,0.04,0.76
2021-08-17,Kigali City,-1.9441,30.0619,18.91,0.17,0.76
2021-08-18,Kigali City,-1.9441,30.0619,19.53,0.22,0.75
2021-08-19,Kigali City,-1.9441,30.0619,19.65,1.61,0.75
2021-08-20,Kigali City,-1.9441,30.0619,19.02,2.27,0.75
2021-08-21,Kigali City,-1.9441,30.0619,19.56,3.38,0.75
2021-08-22,Kigali City,-1.9441,30.0619,19.71,0.75,0.75
2021-08-23,Kigali City,-1.9441,30.0619,19.91,0.24,0.75
2021-08-24,Kigali City,-1.9441,30.0619,19.52,0.0,0.75
2021-08-25,Kigali City,-1.9441,30.0619,19.64,0.0,0.74
2021-08-26,Kigali City,-1.9441,30.0619,19.94,0.0,0.74
2021-08-27,Kigali City,-1.9441,30.0619,19.95,0.0,0.74
2021-08-28,Kigali City,-1.9441,30.0619,20.48,0.0,0.74
2021-08-29,Kigali City,-1.9441,30.0619,21.23,0.24,0.73
2021-08-30,Kigali City,-1.9441,30.0619,20.81,2.14,0.73
2021-08-31,Kigali City,-1.9441,30.0619,21.0,1.25,0.73
2021-09-01,Kigali City,-1.9441,30.0619,19.85,3.06,0.73
2021-09-02,Kigali City,-1.9441,30.0619,19.5,5.12,0.73
2021-09-03,Kigali City,-1.9441,30.0619,19.99,5.48,0.73
2021-09-04,Kigali City,-1.9441,30.0619,19.65,0.66,0.73
2021-09-05,Kigali City,-1.9441,30.0619,20.58,2.13,0.73
2021-09-06,Kigali City,-1.9441,30.0619,19.81,3.45,0.73
2021-09-07,Kigali City,-1.9441,30.0619,20.08,11.0,0.73
2021-09-08,Kigali City,-1.9441,30.0619,20.09,1.17,0.74
2021-09-09,Kigali City,-1.9441,30.0619,20.11,1.09,0.73
2021-09-10,Kigali City,-1.9441,30.0619,20.1,0.25,0.73
2021-09-11,Kigali City,-1.9441,30.0619,19.44,0.21,0.73
2021-09-12,Kigali City,-1.9441,30.0619,20.02,0.14,0.73
2021-09-13,Kigali City,-1.9441,30.0619,20.25,1.46,0.73
2021-09-14,Kigali City,-1.9441,30.0619,20.96,0.14,0.73
2021-09-15,Kigali City,-1.9441,30.0619,21.88,1.73,0.72
2021-09-16,Kigali City,-1.9441,30.0619,21.02,61.46,0.73
2021-09-17,Kigali City,-1.9441,30.0619,19.09,17.3,0.76
2021-09-18,Kigali City,-1.9441,30.0619,17.28,26.51,0.77
2021-09-19,Kigali City,-1.9441,30.0619,18.43,0.42,0.77
2021-09-20,Kigali City,-1.9441,30.0619,19.79,0.05,0.77
2021-09-21,Kigali City,-1.9441,30.0619,20.67,0.01,0.77
2021-09-22,Kigali City,-1.9441,30.0619,19.67,0.71,0.77
2021-09-23,Kigali City,-1.9441,30.0619,19.34,2.91,0.76
2021-09-24,Kigali City,-1.9441,30.0619,19.93,1.95,0.76
2021-09-25,Kigali City,-1.9441,30.0619,18.5,1.16,0.76
2021-09-26,Kigali City,-1.9441,30.0619,18.94,1.13,0.76
2021-09-27,Kigali City,-1.9441,30.0619,20.42,1.13,0.76
2021-09-28,Kigali City,-1.9441,30.0619,20.33,1.37,0.76
2021-09-29,Kigali City,-1.9441,30.0619,20.7,0.42,0.76
2021-09-30,Kigali City,-1.9441,30.0619,20.86,0.78,0.75
2021-10-01,Kigali City,-1.9441,30.0619,20.72,1.87,0.75
2021-10-02,Kigali City,-1.9441,30.0619,20.78,2.22,0.75
2021-10-03,Kigali City,-1.9441,30.0619,19.75,4.18,0.75
2021-10-04,Kigali City,-1.9441,30.0619,20.01,0.45,0.75
2021-10-05,Kigali City,-1.9441,30.0619,20.71,0.71,0.75
2021-10-06,Kigali City,-1.9441,30.0619,20.78,0.79,0.75
2021-10-07,Kigali City,-1.9441,30.0619,21.31,0.1,0.74
2021-10-08,Kigali City,-1.9441,30.0619,21.15,0.06,0.74
2021-10-09,Kigali City,-1.9441,30.0619,21.35,1.9,0.74
2021-10-10,Kigali City,-1.9441,30.0619,21.21,1.72,0.74
2021-10-11,Kigali City,-1.9441,30.0619,20.43,3.48,0.74
2021-10-12,Kigali City,-1.9441,30.0619,20.99,0.21,0.74
2021-10-13,Kigali City,-1.9441,30.0619,20.04,0.18,0.73
2021-10-14,Kigali City,-1.9441,30.0619,20.42,0.47,0.73
2021-10-15,Kigali City,-1.9441,30.0619,20.54,0.94,0.73
2021-10-16,Kigali City,-1.9441,30.0619,20.87,1.66,0.73
2021-10-17,Kigali City,-1.9441,30.0619,21.0,2.81,0.73
2021-10-18,Kigali City,-1.9441,30.0619,21.3,4.79,0.73
2021-10-19,Kigali City,-1.9441,30.0619,20.6,5.05,0.73
2021-10-20,Kigali City,-1.9441,30.0619,18.59,3.6,0.73
2021-10-21,Kigali City,-1.9441,30.0619,18.9,4.97,0.73
2021-10-22,Kigali City,-1.9441,30.0619,19.75,3.1,0.73
2021-10-23,Kigali City,-1.9441,30.0619,19.49,6.56,0.73
2021-10-24,Kigali City,-1.9441,30.0619,21.08,0.25,0.73
2021-10-25,Kigali City,-1.9441,30.0619,21.64,0.4,0.73
2021-10-26,Kigali City,-1.9441,30.0619,21.08,1.4,0.73
2021-10-27,Kigali City,-1.9441,30.0619,19.76,5.41,0.73
2021-10-28,Kigali City,-1.9441,30.0619,19.54,2.7,0.73
2021-10-29,Kigali City,-1.9441,30.0619,20.34,2.16,0.73
2021-10-30,Kigali City,-1.9441,30.0619,19.85,4.14,0.73
2021-10-31,Kigali City,-1.9441,30.0619,20.62,4.11,0.73
2021-11-01,Kigali City,-1.9441,30.0619,19.93,9.8,0.73
2021-11-02,Kigali City,-1.9441,30.0619,19.68,21.25,0.73
2021-11-03,Kigali City,-1.9441,30.0619,19.3,32.62,0.75
2021-11-04,Kigali City,-1.9441,30.0619,19.92,6.87,0.76
2021-11-05,Kigali City,-1.9441,30.0619,18.94,12.5,0.77
2021-11-06,Kigali City,-1.9441,30.0619,19.75,6.45,0.77
2021-11-07,Kigali City,-1.9441,30.0619,19.92,1.03,0.77
2021-11-08,Kigali City,-1.9441,30.0619,20.36,0.05,0.77
2021-11-09,Kigali City,-1.9441,30.0619,19.01,0.06,0.76
2021-11-10,Kigali City,-1.9441,30.0619,20.04,1.85,0.76
2021-11-11,Kigali City,-1.9441,30.0619,19.63,1.51,0.76
2021-11-12,Kigali City,-1.9441,30.0619,20.58,0.83,0.76
2021-11-13,Kigali City,-1.9441,30.0619,19.88,0.73,0.75
2021-11-14,Kigali City,-1.9441,30.0619,20.27,1.2,0.75
2021-11-15,Kigali City,-1.9441,30.0619,19.86,2.06,0.75
2021-11-16,Kigali City,-1.9441,30.0619,19.79,29.98,0.75
2021-11-17,Kigali City,-1.9441,30.0619,18.99,5.51,0.76
2021-11-18,Kigali City,-1.9441,30.0619,19.69,2.32,0.76
2021-11-19,Kigali City,-1.9441,30.0619,19.51,1.65,0.76
2021-11-20,Kigali City,-1.9441,30.0619,20.01,1.65,0.76
2021-11-21,Kigali City,-1.9441,30.0619,19.67,6.5,0.76
2021-11-22,Kigali City,-1.9441,30.0619,19.4,1.57,0.76
2021-11-23,Kigali City,-1.9441,30.0619,19.61,1.68,0.76
2021-11-24,Kigali City,-1.9441,30.0619,19.95,0.83,0.76
2021-11-25,Kigali City,-1.9441,30.0619,19.9,2.53,0.75
2021-11-26,Kigali City,-1.9441,30.0619,18.35,8.4,0.76
2021-11-27,Kigali City,-1.9441,30.0619,17.85,3.86,0.76
2021-11-28,Kigali City,-1.9441,30.0619,18.62,2.27,0.76
2021-11-29,Kigali City,-1.9441,30.0619,18.44,1.89,0.76
2021-11-30,Kigali City,-1.9441,30.0619,18.88,2.58,0.76
2021-12-01,Kigali City,-1.9441,30.0619,19.61,2.96,0.76
2021-12-02,Kigali City,-1.9441,30.0619,19.33,2.78,0.75
2021-12-03,Kigali City,-1.9441,30.0619,18.55,5.91,0.76
2021-12-04,Kigali City,-1.9441,30.0619,19.06,0.87,0.75
2021-12-05,Kigali City,-1.9441,30.0619,18.57,1.37,0.75
2021-12-06,Kigali City,-1.9441,30.0619,19.42,0.45,0.75
2021-12-07,Kigali City,-1.9441,30.0619,19.21,3.16,0.75
2021-12-08,Kigali City,-1.9441,30.0619,19.14,2.06,0.75
2021-12-09,Kigali City,-1.9441,30.0619,19.83,1.76,0.75
2021-12-10,Kigali City,-1.9441,30.0619,19.37,13.01,0.75
2021-12-11,Kigali City,-1.9441,30.0619,19.75,12.23,0.76
2021-12-12,Kigali City,-1.9441,30.0619,19.79,12.67,0.76
2021-12-13,Kigali City,-1.9441,30.0619,19.32,6.17,0.77
2021-12-14,Kigali City,-1.9441,30.0619,18.68,11.47,0.77
2021-12-15,Kigali City,-1.9441,30.0619,19.49,7.41,0.77
2021-12-16,Kigali City,-1.9441,30.0619,19.45,4.69,0.77
2021-12-17,Kigali City,-1.9441,30.0619,19.44,3.82,0.78
2021-12-18,Kigali City,-1.9441,30.0619,19.7,0.68,0.77
2021-12-19,Kigali City,-1.9441,30.0619,20.0,1.18,0.77
2021-12-20,Kigali City,-1.9441,30.0619,19.47,1.17,0.77
2021-12-21,Kigali City,-1.9441,30.0619,19.16,4.15,0.77
2021-12-22,Kigali City,-1.9441,30.0619,19.68,3.69,0.77
2021-12-23,Kigali City,-1.9441,30.0619,19.98,2.71,0.77
2021-12-24,Kigali City,-1.9441,30.0619,19.97,4.6,0.77
2021-12-25,Kigali City,-1.9441,30.0619,19.47,2.98,0.77
2021-12-26,Kigali City,-1.9441,30.0619,18.73,30.47,0.77
2021-12-27,Kigali City,-1.9441,30.0619,18.19,13.32,0.79
2021-12-28,Kigali City,-1.9441,30.0619,18.38,2.19,0.79
2021-12-29,Kigali City,-1.9441,30.0619,19.18,6.05,0.79
2021-12-30,Kigali City,-1.9441,30.0619,19.58,19.9,0.8
2021-12-31,Kigali City,-1.9441,30.0619,19.53,9.11,0.8
2022-01-01,Kigali City,-1.9441,30.0619,19.31,0.81,0.81
2022-01-02,Kigali City,-1.9441,30.0619,19.21,0.34,0.8
2022-01-03,Kigali City,-1.9441,30.0619,19.62,1.63,0.8
2022-01-04,Kigali City,-1.9441,30.0619,19.42,1.58,0.8
2022-01-05,Kigali City,-1.9441,30.0619,19.66,0.12,0.8
2022-01-06,Kigali City,-1.9441,30.0619,19.83,0.01,0.79
2022-01-07,Kigali City,-1.9441,30.0619,20.25,0.02,0.79
2022-01-08,Kigali City,-1.9441,30.0619,20.55,0.06,0.79
2022-01-09,Kigali City,-1.9441,30.0619,20.17,0.03,0.79
2022-01-10,Kigali City,-1.9441,30.0619,20.36,0.0,0.78
2022-01-11,Kigali City,-1.9441,30.0619,19.36,0.47,0.78
2022-01-12,Kigali City,-1.9441,30.0619,20.37,0.16,0.78
2022-01-13,Kigali City,-1.9441,30.0619,20.69,0.05,0.77
2022-01-14,Kigali City,-1.9441,30.0619,20.85,2.04,0.77
2022-01-15,Kigali City,-1.9441,30.0619,20.05,5.24,0.77
2022-01-16,Kigali City,-1.9441,30.0619,18.88,6.71,0.77
2022-01-17,Kigali City,-1.9441,30.0619,18.21,8.02,0.78
2022-01-18,Kigali City,-1.9441,30.0619,18.86,2.82,0.78
2022-01-19,Kigali City,-1.9441,30.0619,18.48,16.81,0.79
2022-01-20,Kigali City,-1.9441,30.0619,19.25,27.04,0.79
2022-01-21,Kigali City,-1.9441,30.0619,18.86,0.65,0.8
2022-01-22,Kigali City,-1.9441,30.0619,19.5,5.4,0.8
2022-01-23,Kigali City,-1.9441,30.0619,19.34,11.18,0.8
2022-01-24,Kigali City,-1.9441,30.0619,19.42,7.06,0.81
2022-01-25,Kigali City,-1.9441,30.0619,19.93,0.4,0.81
2022-01-26,Kigali City,-1.9441,30.0619,20.12,0.31,0.81
2022-01-27,Kigali City,-1.9441,30.0619,19.99,0.77,0.8
2022-01-28,Kigali City,-1.9441,30.0619,19.89,4.78,0.8
2022-01-29,Kigali City,-1.9441,30.0619,20.26,7.95,0.8
2022-01-30,Kigali City,-1.9441,30.0619,20.17,22.93,0.8
2022-01-31,Kigali City,-1.9441,30.0619,19.02,17.91,0.82
2022-02-01,Kigali City,-1.9441,30.0619,19.35,2.83,0.82
2022-02-02,Kigali City,-1.9441,30.0619,19.38,23.04,0.82
2022-02-03,Kigali City,-1.9441,30.0619,19.01,8.78,0.84
2022-02-04,Kigali City,-1.9441,30.0619,19.83,1.12,0.84
2022-02-05,Kigali City,-1.9441,30.0619,18.23,24.22,0.84
2022-02-06,Kigali City,-1.9441,30.0619,19.39,11.86,0.85
2022-02-07,Kigali City,-1.9441,30.0619,19.25,49.49,0.86
2022-02-08,Kigali City,-1.9441,30.0619,19.2,11.45,0.87
2022-02-09,Kigali City,-1.9441,30.0619,19.48,25.53,0.88
2022-02-10,Kigali City,-1.9441,30.0619,19.48,16.93,0.89
2022-02-11,Kigali City,-1.9441,30.0619,19.72,20.4,0.9
2022-02-12,Kigali City,-1.9441,30.0619,19.45,10.51,0.9
2022-02-13,Kigali City,-1.9441,30.0619,20.06,5.51,0.91
2022-02-14,Kigali City,-1.9441,30.0619,19.98,5.73,0.91
